OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
1;3625000;6865000;Kerimaki;1000;19810707;1981;7;7;3625000;6865000;18.7;23.8;12.0;0.0;20754.0;13.97;518.4;225.0
1;3625000;6865000;Kerimaki;1000;19810708;1981;7;8;3625000;6865000;18.3;22.4;14.3;0.0;21304.0;15.5;531.6999999999999;225.0
1;3625000;6865000;Kerimaki;1000;19810709;1981;7;9;3625000;6865000;18.2;22.7;12.7;0.0;25367.0;13.4;544.9;225.0
1;3625000;6865000;Kerimaki;1000;19810710;1981;7;10;3625000;6865000;20.8;27.2;12.4;0.0;20848.0;16.83;560.6999999999999;225.0
1;3625000;6865000;Kerimaki;1000;19810711;1981;7;11;3625000;6865000;22.3;27.5;15.7;0.0;24502.0;17.53;577.9999999999999;225.0
1;3625000;6865000;Kerimaki;1000;19810712;1981;7;12;3625000;6865000;22.0;26.5;16.2;0.0;36582.0;17.3;594.9999999999999;225.0
1;3625000;6865000;Kerimaki;1000;19810713;1981;7;13;3625000;6865000;22.2;27.5;16.1;0.0;27961.0;17.42;612.1999999999999;225.0
1;3625000;6865000;Kerimaki;1000;19810714;1981;7;14;3625000;6865000;19.9;23.5;17.5;0.0;24968.0;16.34;627.0999999999999;225.0
1;3625000;6865000;Kerimaki;1000;19810715;1981;7;15;3625000;6865000;14.9;19.7;13.3;27.0;13494.0;15.78;636.9999999999999;252.0
1;3625000;6865000;Kerimaki;1000;19810716;1981;7;16;3625000;6865000;15.2;18.4;13.1;3.0;18119.0;15.34;647.1999999999999;255.0
1;3625000;6865000;Kerimaki;1000;19810717;1981;7;17;3625000;6865000;16.2;20.6;13.5;9.0;21403.0;13.37;658.4;264.0
1;3625000;6865000;Kerimaki;1000;19810718;1981;7;18;3625000;6865000;15.1;20.4;12.2;6.0;9008.0;15.84;668.5;270.0
1;3625000;6865000;Kerimaki;1000;19810719;1981;7;19;3625000;6865000;16.4;21.3;11.4;2.0;14644.0;14.23;679.9;272.0
1;3625000;6865000;Kerimaki;1000;19810720;1981;7;20;3625000;6865000;14.0;16.8;13.0;5.0;17352.0;14.74;688.9;277.0
1;3625000;6865000;Kerimaki;1000;19810721;1981;7;21;3625000;6865000;14.2;16.5;10.2;5.0;9017.0;14.79;698.1;282.0
1;3625000;6865000;Kerimaki;1000;19810722;1981;7;22;3625000;6865000;20.0;25.2;15.2;1.0;26576.0;19.02;713.1;283.0
1;3625000;6865000;Kerimaki;1000;19810723;1981;7;23;3625000;6865000;16.2;21.3;14.7;2.0;13102.0;16.42;724.3000000000001;285.0
1;3625000;6865000;Kerimaki;1000;19810724;1981;7;24;3625000;6865000;18.9;23.6;14.5;1.0;24594.0;15.21;738.2;286.0
1;3625000;6865000;Kerimaki;1000;19810725;1981;7;25;3625000;6865000;19.6;23.1;16.5;0.0;24889.0;19.05;752.8000000000001;286.0
1;3625000;6865000;Kerimaki;1000;19810726;1981;7;26;3625000;6865000;20.3;25.0;14.6;0.0;22653.0;20.17;768.1;286.0
1;3625000;6865000;Kerimaki;1000;19810727;1981;7;27;3625000;6865000;19.4;24.3;15.8;13.0;16565.0;18.37;782.5;299.0
1;3625000;6865000;Kerimaki;1000;19810728;1981;7;28;3625000;6865000;18.3;21.0;16.7;6.0;5192.0;19.85;795.8;305.0
1;3625000;6865000;Kerimaki;1000;19810729;1981;7;29;3625000;6865000;19.3;21.9;16.5;0.0;17641.0;18.08;810.0999999999999;305.0
1;3625000;6865000;Kerimaki;1000;19810730;1981;7;30;3625000;6865000;20.3;25.5;16.0;2.0;11497.0;19.86;825.3999999999999;307.0
1;3625000;6865000;Kerimaki;1000;19810731;1981;7;31;3625000;6865000;18.4;21.8;16.4;0.0;10974.0;16.77;838.7999999999998;307.0
1;3625000;6865000;Kerimaki;1000;19810801;1981;8;1;3625000;6865000;16.9;21.1;13.3;0.0;15871.0;15.84;850.6999999999998;307.0
1;3625000;6865000;Kerimaki;1000;19810802;1981;8;2;3625000;6865000;17.6;21.7;13.7;0.0;17064.0;15.25;863.2999999999998;307.0
1;3625000;6865000;Kerimaki;1000;19810803;1981;8;3;3625000;6865000;17.0;21.6;12.9;0.0;22836.0;13.51;875.2999999999998;307.0
1;3625000;6865000;Kerimaki;1000;19810804;1981;8;4;3625000;6865000;16.3;20.9;10.6;0.0;21108.0;12.22;886.5999999999998;307.0
1;3625000;6865000;Kerimaki;1000;19810805;1981;8;5;3625000;6865000;18.1;22.6;13.3;0.0;17202.0;15.73;899.6999999999998;307.0
1;3625000;6865000;Kerimaki;1000;19810806;1981;8;6;3625000;6865000;18.8;23.6;12.1;0.0;24124.0;16.79;913.4999999999998;307.0
1;3625000;6865000;Kerimaki;1000;19810807;1981;8;7;3625000;6865000;17.9;21.9;15.5;0.0;19768.0;14.51;926.3999999999997;307.0
1;3625000;6865000;Kerimaki;1000;19810808;1981;8;8;3625000;6865000;15.3;19.7;9.7;0.0;22988.0;12.42;936.6999999999997;307.0
1;3625000;6865000;Kerimaki;1000;19810809;1981;8;9;3625000;6865000;15.7;19.6;11.2;0.0;23571.0;11.42;947.3999999999997;307.0
1;3625000;6865000;Kerimaki;1000;19810810;1981;8;10;3625000;6865000;13.2;17.0;7.8;6.0;10883.0;11.63;955.5999999999998;313.0
1;3625000;6865000;Kerimaki;1000;19810811;1981;8;11;3625000;6865000;12.2;15.8;9.9;0.0;11960.0;11.76;962.7999999999998;313.0
1;3625000;6865000;Kerimaki;1000;19810812;1981;8;12;3625000;6865000;12.7;17.5;8.3;0.0;11388.0;11.24;970.4999999999999;313.0
1;3625000;6865000;Kerimaki;1000;19810813;1981;8;13;3625000;6865000;13.3;18.4;8.2;0.0;13444.0;12.73;978.7999999999998;313.0
1;3625000;6865000;Kerimaki;1000;19810814;1981;8;14;3625000;6865000;15.0;18.1;11.8;1.0;9774.0;12.75;988.7999999999998;314.0
1;3625000;6865000;Kerimaki;1000;19810815;1981;8;15;3625000;6865000;15.6;18.6;13.0;3.0;2178.0;16.4;999.3999999999999;317.0
1;3625000;6865000;Kerimaki;1000;19810816;1981;8;16;3625000;6865000;16.0;20.2;13.2;12.0;7277.0;16.93;1010.3999999999999;329.0
1;3625000;6865000;Kerimaki;1000;19810817;1981;8;17;3625000;6865000;16.0;19.7;14.0;6.0;10445.0;15.77;1021.3999999999999;335.0
1;3625000;6865000;Kerimaki;1000;19810818;1981;8;18;3625000;6865000;13.9;17.0;12.4;2.0;4490.0;12.89;1030.3;337.0
1;3625000;6865000;Kerimaki;1000;19810819;1981;8;19;3625000;6865000;14.3;17.3;10.9;6.0;7822.0;14.55;1039.6;343.0
1;3625000;6865000;Kerimaki;1000;19810820;1981;8;20;3625000;6865000;13.6;16.7;11.6;2.0;6705.0;14.63;1048.1999999999998;345.0
1;3625000;6865000;Kerimaki;1000;19810821;1981;8;21;3625000;6865000;13.4;15.4;10.2;6.0;9656.0;14.72;1056.6;351.0
1;3625000;6865000;Kerimaki;1000;19810822;1981;8;22;3625000;6865000;14.3;16.7;13.4;5.0;12284.0;15.53;1065.8999999999999;356.0
1;3625000;6865000;Kerimaki;1000;19810823;1981;8;23;3625000;6865000;14.6;17.8;12.4;1.0;8879.0;13.84;1075.4999999999998;357.0
1;3625000;6865000;Kerimaki;1000;19810824;1981;8;24;3625000;6865000;10.8;14.7;9.6;17.0;8100.0;12.71;1081.2999999999997;374.0
1;3625000;6865000;Kerimaki;1000;19810825;1981;8;25;3625000;6865000;9.7;10.6;9.0;4.0;4592.0;11.72;1085.9999999999998;378.0
1;3625000;6865000;Kerimaki;1000;19810826;1981;8;26;3625000;6865000;9.9;11.9;7.9;0.0;6592.0;10.82;1090.8999999999999;378.0
1;3625000;6865000;Kerimaki;1000;19810827;1981;8;27;3625000;6865000;10.6;13.1;6.6;4.0;6394.0;11.27;1096.4999999999998;382.0
1;3625000;6865000;Kerimaki;1000;19810828;1981;8;28;3625000;6865000;11.1;13.4;9.3;2.0;4249.0;12.7;1102.5999999999997;384.0
1;3625000;6865000;Kerimaki;1000;19810829;1981;8;29;3625000;6865000;12.6;16.9;7.3;0.0;13541.0;12.61;1110.1999999999996;384.0
1;3625000;6865000;Kerimaki;1000;19810830;1981;8;30;3625000;6865000;13.0;16.4;10.6;0.0;6101.0;12.49;1118.1999999999996;384.0
1;3625000;6865000;Kerimaki;1000;19810831;1981;8;31;3625000;6865000;12.2;14.5;9.9;9.0;8846.0;12.77;1125.3999999999996;393.0
1;3625000;6865000;Kerimaki;1000;19810901;1981;9;1;3625000;6865000;11.8;14.2;9.3;2.0;7990.0;12.72;1132.1999999999996;395.0
1;3625000;6865000;Kerimaki;1000;19810902;1981;9;2;3625000;6865000;12.6;15.3;9.1;0.0;4051.0;13.11;1139.7999999999995;395.0
1;3625000;6865000;Kerimaki;1000;19810903;1981;9;3;3625000;6865000;12.4;15.9;10.7;0.0;4094.0;12.32;1147.1999999999996;395.0
1;3625000;6865000;Kerimaki;1000;19810904;1981;9;4;3625000;6865000;11.6;14.9;9.4;0.0;9164.0;11.6;1153.7999999999995;395.0
1;3625000;6865000;Kerimaki;1000;19810905;1981;9;5;3625000;6865000;11.7;15.5;7.9;0.0;7409.0;12.06;1160.4999999999995;395.0
1;3625000;6865000;Kerimaki;1000;19810906;1981;9;6;3625000;6865000;11.4;13.9;6.8;0.0;5036.0;12.45;1166.8999999999996;395.0
1;3625000;6865000;Kerimaki;1000;19810907;1981;9;7;3625000;6865000;9.9;13.3;6.7;0.0;13245.0;8.41;1171.7999999999997;395.0
1;3625000;6865000;Kerimaki;1000;19810908;1981;9;8;3625000;6865000;11.3;16.4;4.8;0.0;12830.0;9.42;1178.0999999999997;395.0
1;3625000;6865000;Kerimaki;1000;19810909;1981;9;9;3625000;6865000;12.3;17.2;7.1;0.0;10594.0;12.87;1185.3999999999996;395.0
1;3625000;6865000;Kerimaki;1000;19810910;1981;9;10;3625000;6865000;11.9;16.7;7.1;0.0;11524.0;11.15;1192.2999999999997;395.0
1;3625000;6865000;Kerimaki;1000;19810911;1981;9;11;3625000;6865000;9.2;12.2;5.2;0.0;5135.0;8.16;1196.4999999999998;395.0
1;3625000;6865000;Kerimaki;1000;19810912;1981;9;12;3625000;6865000;8.6;10.2;7.5;0.0;7508.0;8.69;1200.0999999999997;395.0
1;3625000;6865000;Kerimaki;1000;19810913;1981;9;13;3625000;6865000;7.9;9.6;6.2;3.0;3870.0;9.75;1202.9999999999998;398.0
1;3625000;6865000;Kerimaki;1000;19810914;1981;9;14;3625000;6865000;7.7;10.1;5.3;5.0;7844.0;8.71;1205.6999999999998;403.0
1;3625000;6865000;Kerimaki;1000;19810915;1981;9;15;3625000;6865000;6.3;7.3;4.3;2.0;9785.0;9.2;1206.9999999999998;405.0
1;3625000;6865000;Kerimaki;1000;19810916;1981;9;16;3625000;6865000;6.8;9.3;5.1;1.0;6736.0;8.32;1208.7999999999997;406.0
1;3625000;6865000;Kerimaki;1000;19810917;1981;9;17;3625000;6865000;6.3;8.6;3.2;0.0;8146.0;8.36;1210.0999999999997;406.0
1;3625000;6865000;Kerimaki;1000;19810918;1981;9;18;3625000;6865000;7.4;9.8;4.5;0.0;11163.0;7.75;1212.4999999999998;406.0
1;3625000;6865000;Kerimaki;1000;19810919;1981;9;19;3625000;6865000;6.9;8.7;5.5;0.0;6333.0;6.92;1214.3999999999999;406.0
1;3625000;6865000;Kerimaki;1000;19810920;1981;9;20;3625000;6865000;5.3;6.8;3.9;0.0;5952.0;7.09;1214.6999999999998;406.0
1;3625000;6865000;Kerimaki;1000;19810921;1981;9;21;3625000;6865000;5.6;7.8;3.5;15.0;1521.0;7.8;1215.2999999999997;421.0
1;3625000;6865000;Kerimaki;1000;19810922;1981;9;22;3625000;6865000;6.2;6.9;4.7;0.0;5606.0;8.31;1216.4999999999998;421.0
1;3625000;6865000;Kerimaki;1000;19810923;1981;9;23;3625000;6865000;10.0;10.9;6.0;1.0;4222.0;11.89;1221.4999999999998;422.0
1;3625000;6865000;Kerimaki;1000;19810924;1981;9;24;3625000;6865000;10.2;13.1;8.0;0.0;5236.0;11.18;1226.6999999999998;422.0
1;3625000;6865000;Kerimaki;1000;19810925;1981;9;25;3625000;6865000;10.3;13.1;6.9;0.0;4723.0;11.08;1231.9999999999998;422.0
1;3625000;6865000;Kerimaki;1000;19810926;1981;9;26;3625000;6865000;10.4;12.1;8.1;15.0;4542.0;11.93;1237.3999999999999;437.0
1;3625000;6865000;Kerimaki;1000;19810927;1981;9;27;3625000;6865000;10.8;13.6;8.5;0.0;7592.0;12.17;1243.1999999999998;437.0
1;3625000;6865000;Kerimaki;1000;19810928;1981;9;28;3625000;6865000;10.5;15.9;4.5;0.0;4069.0;11.17;1248.6999999999998;437.0
1;3625000;6865000;Kerimaki;1000;19810929;1981;9;29;3625000;6865000;13.2;18.5;10.5;0.0;6997.0;13.16;1256.8999999999999;437.0
1;3625000;6865000;Kerimaki;1000;19810930;1981;9;30;3625000;6865000;12.3;14.7;10.2;0.0;5758.0;12.14;1264.1999999999998;437.0
1;3625000;6865000;Kerimaki;1000;19811001;1981;10;1;3625000;6865000;9.7;12.9;7.6;0.0;3511.0;10.67;1268.8999999999999;437.0
1;3625000;6865000;Kerimaki;1000;19811002;1981;10;2;3625000;6865000;9.9;14.1;7.1;0.0;7675.0;10.64;1273.8;437.0
1;3625000;6865000;Kerimaki;1000;19811003;1981;10;3;3625000;6865000;11.2;16.8;8.0;2.0;5004.0;10.71;1280.0;439.0
1;3625000;6865000;Kerimaki;1000;19811004;1981;10;4;3625000;6865000;11.4;12.7;9.6;0.0;2510.0;12.31;1286.4;439.0
1;3625000;6865000;Kerimaki;1000;19811005;1981;10;5;3625000;6865000;12.1;14.6;10.3;0.0;7434.0;12.26;1293.5;439.0
1;3625000;6865000;Kerimaki;1000;19811006;1981;10;6;3625000;6865000;10.0;12.8;9.2;0.0;2737.0;10.36;1298.5;439.0
1;3625000;6865000;Kerimaki;1000;19811007;1981;10;7;3625000;6865000;8.7;12.1;3.3;4.0;4528.0;10.83;1302.2;443.0
1;3625000;6865000;Kerimaki;1000;19811008;1981;10;8;3625000;6865000;9.3;11.5;8.0;5.0;5248.0;10.32;1306.5;448.0
1;3625000;6865000;Kerimaki;1000;19811009;1981;10;9;3625000;6865000;7.6;10.3;6.8;0.0;3405.0;9.18;1309.1;448.0
1;3625000;6865000;Kerimaki;1000;19811010;1981;10;10;3625000;6865000;6.3;8.6;3.3;3.0;2811.0;7.37;1310.3999999999999;451.0
1;3625000;6865000;Kerimaki;1000;19811011;1981;10;11;3625000;6865000;8.6;9.7;6.8;4.0;3131.0;10.09;1313.9999999999998;455.0
1;3625000;6865000;Kerimaki;1000;19811012;1981;10;12;3625000;6865000;7.9;10.3;6.6;1.0;3135.0;9.56;1316.8999999999999;456.0
1;3625000;6865000;Kerimaki;1000;19811013;1981;10;13;3625000;6865000;7.2;9.6;5.5;0.0;2368.0;9.5;1319.1;456.0
1;3625000;6865000;Kerimaki;1000;19811014;1981;10;14;3625000;6865000;6.0;8.0;4.9;0.0;2344.0;8.52;1320.1;456.0
1;3625000;6865000;Kerimaki;1000;19811015;1981;10;15;3625000;6865000;4.6;8.0;1.3;0.0;4336.0;7.6;1320.1;456.0
1;3625000;6865000;Kerimaki;1000;19811016;1981;10;16;3625000;6865000;5.0;7.3;3.4;0.0;3162.0;7.93;1320.1;456.0
1;3625000;6865000;Kerimaki;1000;19811017;1981;10;17;3625000;6865000;4.3;5.4;3.0;1.0;2497.0;7.88;1320.1;457.0
1;3625000;6865000;Kerimaki;1000;19811018;1981;10;18;3625000;6865000;4.4;5.3;3.0;2.0;2590.0;8.11;1320.1;459.0
1;3625000;6865000;Kerimaki;1000;19811019;1981;10;19;3625000;6865000;2.6;5.0;0.6;0.0;2651.0;6.68;1320.1;459.0
1;3625000;6865000;Kerimaki;1000;19811020;1981;10;20;3625000;6865000;1.7;3.9;-1.6;1.0;2685.0;6.29;1320.1;460.0
1;3625000;6865000;Kerimaki;1000;19811021;1981;10;21;3625000;6865000;4.7;8.0;2.0;2.0;1720.0;7.59;1320.1;462.0
1;3625000;6865000;Kerimaki;1000;19811022;1981;10;22;3625000;6865000;6.0;8.1;5.1;2.0;1609.0;8.12;1321.1;464.0
1;3625000;6865000;Kerimaki;1000;19811023;1981;10;23;3625000;6865000;2.8;6.0;0.6;8.0;2038.0;6.91;1321.1;472.0
1;3625000;6865000;Kerimaki;1000;19811024;1981;10;24;3625000;6865000;4.8;7.3;1.4;0.0;1510.0;7.73;1321.1;472.0
1;3625000;6865000;Kerimaki;1000;19811025;1981;10;25;3625000;6865000;2.8;5.8;1.0;5.0;3234.0;6.16;1321.1;477.0
1;3625000;6865000;Kerimaki;1000;19811026;1981;10;26;3625000;6865000;3.1;5.8;1.4;1.0;1255.0;7.05;1321.1;478.0
1;3625000;6865000;Kerimaki;1000;19811027;1981;10;27;3625000;6865000;3.6;5.2;2.0;0.0;1734.0;7.01;1321.1;478.0
1;3625000;6865000;Kerimaki;1000;19811028;1981;10;28;3625000;6865000;4.4;5.4;2.6;2.0;972.0;7.98;1321.1;480.0
1;3625000;6865000;Kerimaki;1000;19811029;1981;10;29;3625000;6865000;2.2;5.1;0.4;19.0;1193.0;7.11;1321.1;499.0
1;3625000;6865000;Kerimaki;1000;19811030;1981;10;30;3625000;6865000;0.9;1.8;0.3;11.0;1148.0;6.3;1321.1;510.0
1;3625000;6865000;Kerimaki;1000;19811031;1981;10;31;3625000;6865000;0.5;1.3;-0.2;0.0;767.0;6.1;1321.1;510.0
1;3625000;6865000;Kerimaki;1000;19811101;1981;11;1;3625000;6865000;0.3;0.8;-0.5;0.0;1245.0;5.46;1321.1;510.0
1;3625000;6865000;Kerimaki;1000;19811102;1981;11;2;3625000;6865000;-1.3;0.8;-2.3;0.0;1394.0;4.83;1321.1;510.0
1;3625000;6865000;Kerimaki;1000;19811103;1981;11;3;3625000;6865000;-3.8;-0.5;-5.5;0.0;2759.0;3.45;1321.1;510.0
1;3625000;6865000;Kerimaki;1000;19811104;1981;11;4;3625000;6865000;-2.0;-0.2;-4.0;2.0;1311.0;4.09;1321.1;512.0
1;3625000;6865000;Kerimaki;1000;19811105;1981;11;5;3625000;6865000;-1.2;0.4;-2.3;1.0;1095.0;5.08;1321.1;513.0
1;3625000;6865000;Kerimaki;1000;19811106;1981;11;6;3625000;6865000;-1.3;0.4;-2.1;0.0;1294.0;4.87;1321.1;513.0
1;3625000;6865000;Kerimaki;1000;19811107;1981;11;7;3625000;6865000;-0.5;0.3;-1.4;1.0;1198.0;5.0;1321.1;514.0
1;3625000;6865000;Kerimaki;1000;19811108;1981;11;8;3625000;6865000;0.0;1.0;-0.7;0.0;1206.0;5.28;1321.1;514.0
1;3625000;6865000;Kerimaki;1000;19811109;1981;11;9;3625000;6865000;-0.5;0.6;-1.9;1.0;1096.0;5.18;1321.1;515.0
1;3625000;6865000;Kerimaki;1000;19811110;1981;11;10;3625000;6865000;0.3;1.2;0.0;0.0;856.0;5.85;1321.1;515.0
1;3625000;6865000;Kerimaki;1000;19811111;1981;11;11;3625000;6865000;1.5;2.5;-1.1;3.0;947.0;6.09;1321.1;518.0
1;3625000;6865000;Kerimaki;1000;19811112;1981;11;12;3625000;6865000;0.8;2.8;0.4;2.0;927.0;6.06;1321.1;520.0
1;3625000;6865000;Kerimaki;1000;19811113;1981;11;13;3625000;6865000;-0.1;0.3;-0.7;1.0;864.0;5.48;1321.1;521.0
1;3625000;6865000;Kerimaki;1000;19811114;1981;11;14;3625000;6865000;0.0;0.7;-0.6;0.0;905.0;5.61;1321.1;521.0
1;3625000;6865000;Kerimaki;1000;19811115;1981;11;15;3625000;6865000;-0.7;1.2;-2.2;0.0;994.0;5.48;1321.1;521.0
1;3625000;6865000;Kerimaki;1000;19811116;1981;11;16;3625000;6865000;-1.2;-0.2;-2.5;0.0;801.0;4.82;1321.1;521.0
1;3625000;6865000;Kerimaki;1000;19811117;1981;11;17;3625000;6865000;-0.9;0.8;-2.5;0.0;990.0;4.88;1321.1;521.0
1;3625000;6865000;Kerimaki;1000;19811118;1981;11;18;3625000;6865000;-2.4;-0.1;-3.5;0.0;871.0;4.4;1321.1;521.0
1;3625000;6865000;Kerimaki;1000;19811119;1981;11;19;3625000;6865000;-1.0;0.1;-3.7;0.0;732.0;5.1;1321.1;521.0
1;3625000;6865000;Kerimaki;1000;19811120;1981;11;20;3625000;6865000;0.7;2.0;-1.4;3.0;1071.0;5.58;1321.1;524.0
1;3625000;6865000;Kerimaki;1000;19811121;1981;11;21;3625000;6865000;0.6;1.5;-1.4;8.0;734.0;6.17;1321.1;532.0
1;3625000;6865000;Kerimaki;1000;19811122;1981;11;22;3625000;6865000;0.2;1.2;-0.3;2.0;724.0;5.95;1321.1;534.0
1;3625000;6865000;Kerimaki;1000;19811123;1981;11;23;3625000;6865000;-1.3;0.2;-2.1;0.0;790.0;4.56;1321.1;534.0
1;3625000;6865000;Kerimaki;1000;19811124;1981;11;24;3625000;6865000;-1.8;0.2;-4.0;17.0;649.0;4.88;1321.1;551.0
1;3625000;6865000;Kerimaki;1000;19811125;1981;11;25;3625000;6865000;-1.3;0.1;-2.9;1.0;685.0;5.33;1321.1;552.0
1;3625000;6865000;Kerimaki;1000;19811126;1981;11;26;3625000;6865000;-4.5;-2.3;-5.8;1.0;726.0;3.69;1321.1;553.0
1;3625000;6865000;Kerimaki;1000;19811127;1981;11;27;3625000;6865000;-3.3;-1.0;-5.0;0.0;589.0;4.09;1321.1;553.0
1;3625000;6865000;Kerimaki;1000;19811128;1981;11;28;3625000;6865000;-3.1;-1.3;-5.0;1.0;645.0;4.15;1321.1;554.0
1;3625000;6865000;Kerimaki;1000;19811129;1981;11;29;3625000;6865000;-0.1;0.9;-1.5;1.0;504.0;5.9;1321.1;555.0
1;3625000;6865000;Kerimaki;1000;19811130;1981;11;30;3625000;6865000;0.3;0.9;-0.6;2.0;522.0;5.8;1321.1;557.0
1;3625000;6865000;Kerimaki;1000;19811201;1981;12;1;3625000;6865000;-1.0;0.6;-2.7;9.0;497.0;5.28;1321.1;566.0
1;3625000;6865000;Kerimaki;1000;19811202;1981;12;2;3625000;6865000;-0.5;0.0;-2.9;0.0;470.0;5.09;1321.1;566.0
1;3625000;6865000;Kerimaki;1000;19811203;1981;12;3;3625000;6865000;0.0;1.7;-2.5;5.0;493.0;5.41;1321.1;571.0
1;3625000;6865000;Kerimaki;1000;19811204;1981;12;4;3625000;6865000;1.4;3.0;0.8;0.0;494.0;6.2;1321.1;571.0
1;3625000;6865000;Kerimaki;1000;19811205;1981;12;5;3625000;6865000;0.0;1.3;-0.3;6.0;523.0;5.29;1321.1;577.0
1;3625000;6865000;Kerimaki;1000;19811206;1981;12;6;3625000;6865000;-3.3;0.0;-5.6;0.0;465.0;4.04;1321.1;577.0
1;3625000;6865000;Kerimaki;1000;19811207;1981;12;7;3625000;6865000;-8.0;-4.2;-9.8;1.0;520.0;2.77;1321.1;578.0
1;3625000;6865000;Kerimaki;1000;19811208;1981;12;8;3625000;6865000;-5.2;-3.6;-7.6;3.0;459.0;3.92;1321.1;581.0
1;3625000;6865000;Kerimaki;1000;19811209;1981;12;9;3625000;6865000;-7.5;-4.1;-8.9;1.0;430.0;3.08;1321.1;582.0
1;3625000;6865000;Kerimaki;1000;19811210;1981;12;10;3625000;6865000;-13.4;-7.4;-16.4;0.0;549.0;1.59;1321.1;582.0
1;3625000;6865000;Kerimaki;1000;19811211;1981;12;11;3625000;6865000;-14.4;-13.0;-18.6;0.0;594.0;1.29;1321.1;582.0
1;3625000;6865000;Kerimaki;1000;19811212;1981;12;12;3625000;6865000;-13.6;-8.1;-20.3;4.0;478.0;1.58;1321.1;586.0
1;3625000;6865000;Kerimaki;1000;19811213;1981;12;13;3625000;6865000;-7.7;-5.2;-10.3;6.0;346.0;2.87;1321.1;592.0
1;3625000;6865000;Kerimaki;1000;19811214;1981;12;14;3625000;6865000;-10.2;-5.8;-12.5;0.0;525.0;2.49;1321.1;592.0
1;3625000;6865000;Kerimaki;1000;19811215;1981;12;15;3625000;6865000;-9.5;-6.2;-15.3;0.0;373.0;2.59;1321.1;592.0
1;3625000;6865000;Kerimaki;1000;19811216;1981;12;16;3625000;6865000;-16.5;-10.5;-22.1;0.0;463.0;1.38;1321.1;592.0
1;3625000;6865000;Kerimaki;1000;19811217;1981;12;17;3625000;6865000;-20.0;-16.4;-23.4;0.0;484.0;0.97;1321.1;592.0
1;3625000;6865000;Kerimaki;1000;19811218;1981;12;18;3625000;6865000;-15.6;-11.7;-23.4;0.0;456.0;1.58;1321.1;592.0
1;3625000;6865000;Kerimaki;1000;19811219;1981;12;19;3625000;6865000;-9.2;-6.5;-12.2;3.0;346.0;2.72;1321.1;595.0
1;3625000;6865000;Kerimaki;1000;19811220;1981;12;20;3625000;6865000;-10.0;-7.9;-11.4;8.0;346.0;2.39;1321.1;603.0
1;3625000;6865000;Kerimaki;1000;19811221;1981;12;21;3625000;6865000;-9.5;-7.6;-11.8;3.0;349.0;2.51;1321.1;606.0
1;3625000;6865000;Kerimaki;1000;19811222;1981;12;22;3625000;6865000;-9.0;-7.9;-10.1;5.0;348.0;2.56;1321.1;611.0
1;3625000;6865000;Kerimaki;1000;19811223;1981;12;23;3625000;6865000;-13.9;-8.5;-17.0;0.0;420.0;1.69;1321.1;611.0
1;3625000;6865000;Kerimaki;1000;19811224;1981;12;24;3625000;6865000;-19.7;-17.6;-22.4;10.0;413.0;1.08;1321.1;621.0
1;3625000;6865000;Kerimaki;1000;19811225;1981;12;25;3625000;6865000;-11.9;-7.9;-20.2;3.0;346.0;2.26;1321.1;624.0
1;3625000;6865000;Kerimaki;1000;19811226;1981;12;26;3625000;6865000;-5.7;-4.3;-8.5;5.0;354.0;3.65;1321.1;629.0
1;3625000;6865000;Kerimaki;1000;19811227;1981;12;27;3625000;6865000;-3.5;-1.6;-5.3;8.0;360.0;4.41;1321.1;637.0
1;3625000;6865000;Kerimaki;1000;19811228;1981;12;28;3625000;6865000;-0.6;0.6;-2.2;1.0;373.0;5.6;1321.1;638.0
1;3625000;6865000;Kerimaki;1000;19811229;1981;12;29;3625000;6865000;-3.0;-0.9;-5.1;0.0;376.0;4.33;1321.1;638.0
1;3625000;6865000;Kerimaki;1000;19811230;1981;12;30;3625000;6865000;-3.5;-2.3;-5.1;1.0;386.0;4.25;1321.1;639.0
1;3625000;6865000;Kerimaki;1000;19811231;1981;12;31;3625000;6865000;-5.6;-2.8;-7.0;4.0;391.0;3.73;1321.1;643.0
1;3625000;6865000;Kerimaki;1000;19820101;1982;1;1;3625000;6865000;-18.2;-6.9;-21.1;0.0;494.0;1.12;0.0;0.0
1;3625000;6865000;Kerimaki;1000;19820102;1982;1;2;3625000;6865000;-24.5;-20.5;-25.6;0.0;525.0;0.61;0.0;0.0
1;3625000;6865000;Kerimaki;1000;19820103;1982;1;3;3625000;6865000;-27.5;-24.7;-30.9;0.0;569.0;0.44;0.0;0.0
1;3625000;6865000;Kerimaki;1000;19820104;1982;1;4;3625000;6865000;-21.5;-18.0;-27.2;0.0;475.0;0.91;0.0;0.0
1;3625000;6865000;Kerimaki;1000;19820105;1982;1;5;3625000;6865000;-19.4;-16.7;-21.9;0.0;606.0;1.14;0.0;0.0
1;3625000;6865000;Kerimaki;1000;19820106;1982;1;6;3625000;6865000;-21.5;-18.4;-24.3;0.0;678.0;0.83;0.0;0.0
1;3625000;6865000;Kerimaki;1000;19820107;1982;1;7;3625000;6865000;-24.0;-20.3;-27.7;0.0;654.0;0.72;0.0;0.0
