OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
Kuonanjoki;614265;6874542;Kerimäki;1046;20071204;2007;12;04;3615000;6875000;-1.5;-0.6;-2.7;9.9;86;5.2
Kuonanjoki;614265;6874542;Kerimäki;1046;20071205;2007;12;05;3615000;6875000;-2.7;-0.7;-3.8;1.4;464;4.63
Kuonanjoki;614265;6874542;Kerimäki;1046;20071206;2007;12;06;3615000;6875000;2;2.6;-2.5;1.9;108;6.63
Kuonanjoki;614265;6874542;Kerimäki;1046;20071207;2007;12;07;3615000;6875000;1.7;2.9;0.7;0.8;119;6.6
Kuonanjoki;614265;6874542;Kerimäki;1046;20071208;2007;12;08;3615000;6875000;2.4;4.5;0.4;3;97;6.56
Kuonanjoki;614265;6874542;Kerimäki;1046;20071209;2007;12;09;3615000;6875000;3;4.5;2;0.9;119;6.75
Kuonanjoki;614265;6874542;Kerimäki;1046;20071210;2007;12;10;3615000;6875000;1.2;2.7;0.4;2.1;130;6.14
Kuonanjoki;614265;6874542;Kerimäki;1046;20071211;2007;12;11;3615000;6875000;1.2;2.2;0.3;0.7;130;6.6
Kuonanjoki;614265;6874542;Kerimäki;1046;20071212;2007;12;12;3615000;6875000;-2.6;2.1;-4.4;0;194;4.32
Kuonanjoki;614265;6874542;Kerimäki;1046;20071213;2007;12;13;3615000;6875000;-4.9;-4.1;-6;0;626;3.84
Kuonanjoki;614265;6874542;Kerimäki;1046;20071214;2007;12;14;3615000;6875000;-4.1;-3.7;-5.2;0.2;356;4.22
Kuonanjoki;614265;6874542;Kerimäki;1046;20071215;2007;12;15;3615000;6875000;-0.4;0.3;-3.6;0;140;5.56
Kuonanjoki;614265;6874542;Kerimäki;1046;20071216;2007;12;16;3615000;6875000;-0.9;-0.3;-1.6;0;184;5.41
Kuonanjoki;614265;6874542;Kerimäki;1046;20071217;2007;12;17;3615000;6875000;-0.4;0.1;-1.3;0.1;173;5.65
Kuonanjoki;614265;6874542;Kerimäki;1046;20071218;2007;12;18;3615000;6875000;0.3;1.9;-0.6;0;216;5.69
Kuonanjoki;614265;6874542;Kerimäki;1046;20071219;2007;12;19;3615000;6875000;0;1.3;-2.3;0;151;5.61
Kuonanjoki;614265;6874542;Kerimäki;1046;20071220;2007;12;20;3615000;6875000;1.8;3.7;-0.2;1.8;605;4.7
Kuonanjoki;614265;6874542;Kerimäki;1046;20071221;2007;12;21;3615000;6875000;1.1;2.4;-0.8;0.1;86;5.89
Kuonanjoki;614265;6874542;Kerimäki;1046;20071222;2007;12;22;3615000;6875000;-1.2;1.6;-4.6;0;346;4.98
Kuonanjoki;614265;6874542;Kerimäki;1046;20071223;2007;12;23;3615000;6875000;-3.9;-1.2;-8.5;0.9;724;4.42
Kuonanjoki;614265;6874542;Kerimäki;1046;20071224;2007;12;24;3615000;6875000;0;1.8;-1.6;0;173;5.45
Kuonanjoki;614265;6874542;Kerimäki;1046;20071225;2007;12;25;3615000;6875000;2.3;2.7;1.7;0.1;65;6
Kuonanjoki;614265;6874542;Kerimäki;1046;20071226;2007;12;26;3615000;6875000;0.4;2.6;-1.1;1.4;86;5.72
Kuonanjoki;614265;6874542;Kerimäki;1046;20071227;2007;12;27;3615000;6875000;3;4.2;-0.5;1.1;86;6.29
Kuonanjoki;614265;6874542;Kerimäki;1046;20071228;2007;12;28;3615000;6875000;2.3;3.8;0.3;3.8;86;6.33
Kuonanjoki;614265;6874542;Kerimäki;1046;20071229;2007;12;29;3615000;6875000;3.2;5.3;0.1;1.5;86;7.36
Kuonanjoki;614265;6874542;Kerimäki;1046;20071230;2007;12;30;3615000;6875000;3;4.4;2.1;1;86;6.54
Kuonanjoki;614265;6874542;Kerimäki;1046;20071231;2007;12;31;3615000;6875000;-0.4;2.9;-2.5;0.6;281;5.25
Kuonanjoki;614265;6874542;Kerimäki;1046;20080101;2008;01;01;3615000;6875000;-2.6;-0.1;-6;0;301;4.13
Kuonanjoki;614265;6874542;Kerimäki;1046;20080102;2008;01;02;3615000;6875000;-7.8;-5.8;-9.5;0;680;2.86
Kuonanjoki;614265;6874542;Kerimäki;1046;20080103;2008;01;03;3615000;6875000;-9;-5.7;-12.1;0.1;1001;2.7
Kuonanjoki;614265;6874542;Kerimäki;1046;20080104;2008;01;04;3615000;6875000;-14.6;-9.7;-16.4;0;1443;1.63
Kuonanjoki;614265;6874542;Kerimäki;1046;20080105;2008;01;05;3615000;6875000;-14.7;-11.1;-18.3;0;1579;1.31
Kuonanjoki;614265;6874542;Kerimäki;1046;20080106;2008;01;06;3615000;6875000;-10.7;-8.4;-15.9;0;1350;1.85
Kuonanjoki;614265;6874542;Kerimäki;1046;20080107;2008;01;07;3615000;6875000;-8.7;-7.4;-10.2;5.3;330;2.5
Kuonanjoki;614265;6874542;Kerimäki;1046;20080108;2008;01;08;3615000;6875000;-7;-6.3;-7.7;0.8;265;3.2
Kuonanjoki;614265;6874542;Kerimäki;1046;20080109;2008;01;09;3615000;6875000;-7.2;-6.5;-8.3;2;557;3.21
Kuonanjoki;614265;6874542;Kerimäki;1046;20080110;2008;01;10;3615000;6875000;-2.6;-0.3;-8;1.5;203;4.79
Kuonanjoki;614265;6874542;Kerimäki;1046;20080111;2008;01;11;3615000;6875000;0.5;1;-0.3;4.6;196;6.02
Kuonanjoki;614265;6874542;Kerimäki;1046;20080112;2008;01;12;3615000;6875000;1.3;2.2;0.7;1.7;449;5.95
Kuonanjoki;614265;6874542;Kerimäki;1046;20080113;2008;01;13;3615000;6875000;0.8;2.1;0.3;3.1;128;5.98
Kuonanjoki;614265;6874542;Kerimäki;1046;20080114;2008;01;14;3615000;6875000;-0.2;1.3;-1.4;1.6;435;5.4
Kuonanjoki;614265;6874542;Kerimäki;1046;20080115;2008;01;15;3615000;6875000;0.4;2.4;-0.1;0.5;192;5.87
Kuonanjoki;614265;6874542;Kerimäki;1046;20080116;2008;01;16;3615000;6875000;0.8;1.2;0;0;224;5.87
Kuonanjoki;614265;6874542;Kerimäki;1046;20080117;2008;01;17;3615000;6875000;1.2;1.7;0.8;0.6;170;6.02
Kuonanjoki;614265;6874542;Kerimäki;1046;20080118;2008;01;18;3615000;6875000;0.4;1.4;0.2;2.3;309;6.02
Kuonanjoki;614265;6874542;Kerimäki;1046;20080119;2008;01;19;3615000;6875000;0.3;0.9;-0.4;4.6;277;6.02
Kuonanjoki;614265;6874542;Kerimäki;1046;20080120;2008;01;20;3615000;6875000;0.4;1.1;-0.4;4.1;493;6.08
Kuonanjoki;614265;6874542;Kerimäki;1046;20080121;2008;01;21;3615000;6875000;-1.3;0.1;-3.1;4.7;586;5.43
Kuonanjoki;614265;6874542;Kerimäki;1046;20080122;2008;01;22;3615000;6875000;-1.4;-0.2;-2.4;1.1;533;5.35
Kuonanjoki;614265;6874542;Kerimäki;1046;20080123;2008;01;23;3615000;6875000;-3.1;-2.1;-3.5;0.1;663;4.35
Kuonanjoki;614265;6874542;Kerimäki;1046;20080124;2008;01;24;3615000;6875000;-3.9;-2.8;-5.9;2.3;641;4.07
Kuonanjoki;614265;6874542;Kerimäki;1046;20080125;2008;01;25;3615000;6875000;-0.1;1.1;-2.7;0.5;1134;5.33
Kuonanjoki;614265;6874542;Kerimäki;1046;20080126;2008;01;26;3615000;6875000;-2.2;-0.4;-3.3;0.1;806;4.75
Kuonanjoki;614265;6874542;Kerimäki;1046;20080127;2008;01;27;3615000;6875000;-3.4;-2.4;-4.4;0.6;694;4.08
Kuonanjoki;614265;6874542;Kerimäki;1046;20080128;2008;01;28;3615000;6875000;-5.9;-4.6;-9.2;1;1394;3.45
Kuonanjoki;614265;6874542;Kerimäki;1046;20080129;2008;01;29;3615000;6875000;0.2;1.2;-6.7;0.8;519;5.94
Kuonanjoki;614265;6874542;Kerimäki;1046;20080130;2008;01;30;3615000;6875000;-0.9;1.7;-2.8;7.8;1433;5.23
Kuonanjoki;614265;6874542;Kerimäki;1046;20080131;2008;01;31;3615000;6875000;-2.3;-1;-3.5;0;2257;4.7
Kuonanjoki;614265;6874542;Kerimäki;1046;20080201;2008;02;01;3615000;6875000;-2;-1.2;-3.3;1.6;1181;4.37
Kuonanjoki;614265;6874542;Kerimäki;1046;20080202;2008;02;02;3615000;6875000;0.3;1.3;-2.9;2.7;771;5.66
Kuonanjoki;614265;6874542;Kerimäki;1046;20080203;2008;02;03;3615000;6875000;-1.4;1.5;-2.4;4;1012;4.82
Kuonanjoki;614265;6874542;Kerimäki;1046;20080204;2008;02;04;3615000;6875000;-9;-2.3;-13.1;0;2947;2.71
Kuonanjoki;614265;6874542;Kerimäki;1046;20080205;2008;02;05;3615000;6875000;-2.7;-1.5;-12.5;5.7;932;4.76
Kuonanjoki;614265;6874542;Kerimäki;1046;20080206;2008;02;06;3615000;6875000;-0.6;0.2;-1.8;1.6;879;5.81
Kuonanjoki;614265;6874542;Kerimäki;1046;20080207;2008;02;07;3615000;6875000;-1.4;0.1;-2.2;0;597;5.34
Kuonanjoki;614265;6874542;Kerimäki;1046;20080208;2008;02;08;3615000;6875000;-1.1;0;-2.3;1.5;1088;5.6
Kuonanjoki;614265;6874542;Kerimäki;1046;20080209;2008;02;09;3615000;6875000;0;0.8;-0.7;0;1162;5.83
Kuonanjoki;614265;6874542;Kerimäki;1046;20080210;2008;02;10;3615000;6875000;0.6;1;0.3;0.3;853;6.35
Kuonanjoki;614265;6874542;Kerimäki;1046;20080211;2008;02;11;3615000;6875000;0.4;1.3;0.2;0.3;1085;6.26
Kuonanjoki;614265;6874542;Kerimäki;1046;20080212;2008;02;12;3615000;6875000;0.3;1.1;-0.3;0.1;1397;6.12
Kuonanjoki;614265;6874542;Kerimäki;1046;20080213;2008;02;13;3615000;6875000;-0.7;2.2;-2.7;0.4;2281;4.47
Kuonanjoki;614265;6874542;Kerimäki;1046;20080214;2008;02;14;3615000;6875000;-4.1;-1.5;-5.9;1.2;3124;3.02
Kuonanjoki;614265;6874542;Kerimäki;1046;20080215;2008;02;15;3615000;6875000;-8.9;-5.5;-10;0.1;3711;2.25
Kuonanjoki;614265;6874542;Kerimäki;1046;20080216;2008;02;16;3615000;6875000;-11;-8.3;-15.8;3.3;3608;2.25
Kuonanjoki;614265;6874542;Kerimäki;1046;20080217;2008;02;17;3615000;6875000;-2.8;-1.3;-8.1;4;1707;4.43
Kuonanjoki;614265;6874542;Kerimäki;1046;20080218;2008;02;18;3615000;6875000;-4.4;-1.6;-7.3;0.4;2951;3.88
Kuonanjoki;614265;6874542;Kerimäki;1046;20080219;2008;02;19;3615000;6875000;-6.6;-2.8;-8.9;0;4622;3.03
Kuonanjoki;614265;6874542;Kerimäki;1046;20080220;2008;02;20;3615000;6875000;-6.4;-2.3;-9.5;0;3496;3.32
Kuonanjoki;614265;6874542;Kerimäki;1046;20080221;2008;02;21;3615000;6875000;-2.6;-0.1;-7.2;4;2280;4.56
Kuonanjoki;614265;6874542;Kerimäki;1046;20080222;2008;02;22;3615000;6875000;0.8;2.4;-0.4;4.3;1593;5.87
Kuonanjoki;614265;6874542;Kerimäki;1046;20080223;2008;02;23;3615000;6875000;-3.5;1.5;-5.3;1.5;4033;4.1
Kuonanjoki;614265;6874542;Kerimäki;1046;20080224;2008;02;24;3615000;6875000;-10.3;-5;-18.1;7.3;1860;2.63
Kuonanjoki;614265;6874542;Kerimäki;1046;20080225;2008;02;25;3615000;6875000;-0.1;3.7;-5.2;0.6;4628;5.47
Kuonanjoki;614265;6874542;Kerimäki;1046;20080226;2008;02;26;3615000;6875000;-2.3;1.8;-6.8;3.7;6533;4.26
Kuonanjoki;614265;6874542;Kerimäki;1046;20080227;2008;02;27;3615000;6875000;-0.7;1;-10.3;6.5;2344;5.72
Kuonanjoki;614265;6874542;Kerimäki;1046;20080228;2008;02;28;3615000;6875000;-2.7;0.7;-4.1;2.3;2786;4.78
Kuonanjoki;614265;6874542;Kerimäki;1046;20080229;2008;02;29;3615000;6875000;-4.9;-4;-5.9;0.8;3456;3.85
Kuonanjoki;614265;6874542;Kerimäki;1046;20080301;2008;03;01;3615000;6875000;-4.4;-1.9;-8.7;0.1;3104;4.14
Kuonanjoki;614265;6874542;Kerimäki;1046;20080302;2008;03;02;3615000;6875000;-4.2;-2.1;-5.4;0.3;4381;3.79
Kuonanjoki;614265;6874542;Kerimäki;1046;20080303;2008;03;03;3615000;6875000;-8.6;-5.1;-12.6;1.7;6965;2.58
Kuonanjoki;614265;6874542;Kerimäki;1046;20080304;2008;03;04;3615000;6875000;-9;-5.7;-10.2;4.6;4601;2.71
Kuonanjoki;614265;6874542;Kerimäki;1046;20080305;2008;03;05;3615000;6875000;-9.4;-7.8;-10.4;1.4;4795;2.54
Kuonanjoki;614265;6874542;Kerimäki;1046;20080306;2008;03;06;3615000;6875000;-7.1;-2;-16.3;2.9;4684;3.47
Kuonanjoki;614265;6874542;Kerimäki;1046;20080307;2008;03;07;3615000;6875000;-3.4;-1.9;-5.3;0;3312;4.21
Kuonanjoki;614265;6874542;Kerimäki;1046;20080308;2008;03;08;3615000;6875000;-5.8;-1.4;-15.2;1.3;7013;3.28
Kuonanjoki;614265;6874542;Kerimäki;1046;20080309;2008;03;09;3615000;6875000;-0.5;1;-3.6;0.9;2778;5.67
Kuonanjoki;614265;6874542;Kerimäki;1046;20080310;2008;03;10;3615000;6875000;3.2;5.4;0.8;0;4191;6.71
Kuonanjoki;614265;6874542;Kerimäki;1046;20080311;2008;03;11;3615000;6875000;2;4.5;-0.3;0;4341;6.22
Kuonanjoki;614265;6874542;Kerimäki;1046;20080312;2008;03;12;3615000;6875000;0.6;3.8;-2.4;0;3402;5.81
Kuonanjoki;614265;6874542;Kerimäki;1046;20080313;2008;03;13;3615000;6875000;0.2;1.5;-0.8;5.9;2597;5.6
Kuonanjoki;614265;6874542;Kerimäki;1046;20080314;2008;03;14;3615000;6875000;-1.1;0.5;-2.5;4.1;3702;5.42
Kuonanjoki;614265;6874542;Kerimäki;1046;20080315;2008;03;15;3615000;6875000;-2.4;-0.7;-4.2;3.9;3309;4.97
Kuonanjoki;614265;6874542;Kerimäki;1046;20080316;2008;03;16;3615000;6875000;-1.6;0.8;-3.3;0.6;3366;4.94
Kuonanjoki;614265;6874542;Kerimäki;1046;20080317;2008;03;17;3615000;6875000;-0.7;1.4;-3.3;2.2;4649;5.36
Kuonanjoki;614265;6874542;Kerimäki;1046;20080318;2008;03;18;3615000;6875000;-2.1;-0.2;-2.9;0;4827;4.36
Kuonanjoki;614265;6874542;Kerimäki;1046;20080319;2008;03;19;3615000;6875000;-4;-1.4;-7.3;0.1;7507;3.72
Kuonanjoki;614265;6874542;Kerimäki;1046;20080320;2008;03;20;3615000;6875000;-7.4;-3.1;-11.5;0.1;10462;2.77
Kuonanjoki;614265;6874542;Kerimäki;1046;20080321;2008;03;21;3615000;6875000;-10.7;-4.9;-14.7;0;13217;1.79
Kuonanjoki;614265;6874542;Kerimäki;1046;20080322;2008;03;22;3615000;6875000;-10.5;-1;-21.3;4;12036;1.89
Kuonanjoki;614265;6874542;Kerimäki;1046;20080323;2008;03;23;3615000;6875000;-4.5;-0.7;-8.1;4.3;4866;4.09
Kuonanjoki;614265;6874542;Kerimäki;1046;20080324;2008;03;24;3615000;6875000;-7.4;-3.2;-11.1;0;10338;2.72
Kuonanjoki;614265;6874542;Kerimäki;1046;20080325;2008;03;25;3615000;6875000;-8.6;-1.8;-20;14.1;10126;2.33
Kuonanjoki;614265;6874542;Kerimäki;1046;20080326;2008;03;26;3615000;6875000;-3.4;0.2;-5.1;9.4;2840;4.35
Kuonanjoki;614265;6874542;Kerimäki;1046;20080327;2008;03;27;3615000;6875000;-3.3;-1.7;-4.2;1.8;7401;4.24
Kuonanjoki;614265;6874542;Kerimäki;1046;20080328;2008;03;28;3615000;6875000;-3.4;0.7;-6.2;0.3;8694;3.86
Kuonanjoki;614265;6874542;Kerimäki;1046;20080329;2008;03;29;3615000;6875000;0.3;5;-6;0;14642;3.56
Kuonanjoki;614265;6874542;Kerimäki;1046;20080330;2008;03;30;3615000;6875000;2.9;6.1;-1;0;6084;5.15
Kuonanjoki;614265;6874542;Kerimäki;1046;20080331;2008;03;31;3615000;6875000;4.2;10.4;-4.1;0;13795;5.86
Kuonanjoki;614265;6874542;Kerimäki;1046;20080401;2008;04;01;3615000;6875000;6;10.4;2.6;0;12989;5.1
Kuonanjoki;614265;6874542;Kerimäki;1046;20080402;2008;04;02;3615000;6875000;3.7;11.7;-3.2;0;14971;4.32
Kuonanjoki;614265;6874542;Kerimäki;1046;20080403;2008;04;03;3615000;6875000;3.4;10.6;-3.7;0;13703;3.91
Kuonanjoki;614265;6874542;Kerimäki;1046;20080404;2008;04;04;3615000;6875000;1.2;5.8;-1.1;0;10245;4.96
Kuonanjoki;614265;6874542;Kerimäki;1046;20080405;2008;04;05;3615000;6875000;2.6;8.8;-4.4;0;13386;5.38
Kuonanjoki;614265;6874542;Kerimäki;1046;20080406;2008;04;06;3615000;6875000;4.2;8.1;1;1.6;9590;6.82
Kuonanjoki;614265;6874542;Kerimäki;1046;20080407;2008;04;07;3615000;6875000;4.1;6.4;2.8;9.2;3887;7.45
Kuonanjoki;614265;6874542;Kerimäki;1046;20080408;2008;04;08;3615000;6875000;4.4;6.1;3.2;2.6;4512;8.29
Kuonanjoki;614265;6874542;Kerimäki;1046;20080409;2008;04;09;3615000;6875000;2;5.4;0.4;5;4926;6.79
Kuonanjoki;614265;6874542;Kerimäki;1046;20080410;2008;04;10;3615000;6875000;1.8;5.8;0.2;0;7717;6.26
Kuonanjoki;614265;6874542;Kerimäki;1046;20080411;2008;04;11;3615000;6875000;0.2;3.7;-3;0;7115;5.67
Kuonanjoki;614265;6874542;Kerimäki;1046;20080412;2008;04;12;3615000;6875000;1;5.5;-3.5;0.2;11963;5.54
Kuonanjoki;614265;6874542;Kerimäki;1046;20080413;2008;04;13;3615000;6875000;-0.7;2.1;-3.1;5.2;6112;4.53
Kuonanjoki;614265;6874542;Kerimäki;1046;20080414;2008;04;14;3615000;6875000;0.5;1.4;0;11.4;3373;6.15
Kuonanjoki;614265;6874542;Kerimäki;1046;20080415;2008;04;15;3615000;6875000;1.2;6.4;-1.2;0;16692;5.03
Kuonanjoki;614265;6874542;Kerimäki;1046;20080416;2008;04;16;3615000;6875000;0.7;3.5;-3.5;0;8667;5.5
Kuonanjoki;614265;6874542;Kerimäki;1046;20080417;2008;04;17;3615000;6875000;3.3;8.7;0.5;0;17170;5.78
Kuonanjoki;614265;6874542;Kerimäki;1046;20080418;2008;04;18;3615000;6875000;2.9;8.5;-1.6;0;13293;5.17
Kuonanjoki;614265;6874542;Kerimäki;1046;20080419;2008;04;19;3615000;6875000;1.6;5.5;-2.1;0;16468;4.19
Kuonanjoki;614265;6874542;Kerimäki;1046;20080420;2008;04;20;3615000;6875000;1.3;7.6;-7.4;0;19743;2.98
Kuonanjoki;614265;6874542;Kerimäki;1046;20080421;2008;04;21;3615000;6875000;2.9;7.6;-0.3;0;13591;4.16
Kuonanjoki;614265;6874542;Kerimäki;1046;20080422;2008;04;22;3615000;6875000;1.7;7.6;-3.8;0;22475;3.86
Kuonanjoki;614265;6874542;Kerimäki;1046;20080423;2008;04;23;3615000;6875000;4.8;12.1;-5.7;0;20944;3.94
Kuonanjoki;614265;6874542;Kerimäki;1046;20080424;2008;04;24;3615000;6875000;4.3;10.7;-1.1;0;18209;4.58
Kuonanjoki;614265;6874542;Kerimäki;1046;20080425;2008;04;25;3615000;6875000;4;10.1;-2.3;0;19181;4.8
Kuonanjoki;614265;6874542;Kerimäki;1046;20080426;2008;04;26;3615000;6875000;3.9;9;-1.7;0;22408;4.14
Kuonanjoki;614265;6874542;Kerimäki;1046;20080427;2008;04;27;3615000;6875000;7;14.8;-3;0.1;18987;5.81
Kuonanjoki;614265;6874542;Kerimäki;1046;20080428;2008;04;28;3615000;6875000;9.3;13;5.9;0.6;7286;9.49
Kuonanjoki;614265;6874542;Kerimäki;1046;20080429;2008;04;29;3615000;6875000;10;15.5;5.7;0;10918;10.55
Kuonanjoki;614265;6874542;Kerimäki;1046;20080430;2008;04;30;3615000;6875000;11.1;18.7;5.7;0;21643;9.44
Kuonanjoki;614265;6874542;Kerimäki;1046;20080501;2008;05;01;3615000;6875000;13.9;21.8;3.9;0;20159;9.21
Kuonanjoki;614265;6874542;Kerimäki;1046;20080502;2008;05;02;3615000;6875000;14.3;21.7;8.4;0;21720;8.27
Kuonanjoki;614265;6874542;Kerimäki;1046;20080503;2008;05;03;3615000;6875000;12.5;20.3;2.9;0;23956;5.8
Kuonanjoki;614265;6874542;Kerimäki;1046;20080504;2008;05;04;3615000;6875000;13.5;22.1;1.1;0.2;22495;6.35
Kuonanjoki;614265;6874542;Kerimäki;1046;20080505;2008;05;05;3615000;6875000;7.7;14.7;4.3;2;10038;8.2
Kuonanjoki;614265;6874542;Kerimäki;1046;20080506;2008;05;06;3615000;6875000;2.4;7.2;-1.1;0;24120;4
Kuonanjoki;614265;6874542;Kerimäki;1046;20080507;2008;05;07;3615000;6875000;4.7;7.4;0.2;0.4;7339;6.58
Kuonanjoki;614265;6874542;Kerimäki;1046;20080508;2008;05;08;3615000;6875000;5.8;11;1.9;0.7;12535;7.17
Kuonanjoki;614265;6874542;Kerimäki;1046;20080509;2008;05;09;3615000;6875000;7.1;10.8;0.4;0.2;6578;9.19
Kuonanjoki;614265;6874542;Kerimäki;1046;20080510;2008;05;10;3615000;6875000;12.5;19.1;3.5;0;19945;9.5
Kuonanjoki;614265;6874542;Kerimäki;1046;20080511;2008;05;11;3615000;6875000;13.7;21;0.9;0.1;22362;7.72
Kuonanjoki;614265;6874542;Kerimäki;1046;20080512;2008;05;12;3615000;6875000;7.8;17.2;5.6;0.1;16074;6.64
Kuonanjoki;614265;6874542;Kerimäki;1046;20080513;2008;05;13;3615000;6875000;4.6;9;-0.3;0;17406;4.01
Kuonanjoki;614265;6874542;Kerimäki;1046;20080514;2008;05;14;3615000;6875000;1.6;6.6;-2.6;0.8;17194;5.3
Kuonanjoki;614265;6874542;Kerimäki;1046;20080515;2008;05;15;3615000;6875000;2.6;7.3;-2.9;0;22283;4.38
Kuonanjoki;614265;6874542;Kerimäki;1046;20080516;2008;05;16;3615000;6875000;2.9;8.5;-4.8;0;22334;3.61
Kuonanjoki;614265;6874542;Kerimäki;1046;20080517;2008;05;17;3615000;6875000;4.3;10.4;-5.3;2.3;26308;3.92
Kuonanjoki;614265;6874542;Kerimäki;1046;20080518;2008;05;18;3615000;6875000;4;7.8;1.4;1.6;4597;7.41
Kuonanjoki;614265;6874542;Kerimäki;1046;20080519;2008;05;19;3615000;6875000;5.4;9.7;2.5;0.1;13471;6.16
Kuonanjoki;614265;6874542;Kerimäki;1046;20080520;2008;05;20;3615000;6875000;6.1;11.8;-0.5;0;12549;5.94
Kuonanjoki;614265;6874542;Kerimäki;1046;20080521;2008;05;21;3615000;6875000;7.6;13.9;-1.9;0.3;19142;6
Kuonanjoki;614265;6874542;Kerimäki;1046;20080522;2008;05;22;3615000;6875000;8.8;14.4;1;0;23400;5.56
Kuonanjoki;614265;6874542;Kerimäki;1046;20080523;2008;05;23;3615000;6875000;7.2;12.6;0.7;0;25548;5.29
Kuonanjoki;614265;6874542;Kerimäki;1046;20080524;2008;05;24;3615000;6875000;7.4;13.5;-2.5;0;28341;4.51
Kuonanjoki;614265;6874542;Kerimäki;1046;20080525;2008;05;25;3615000;6875000;8.8;15.7;-1.9;0;24266;4.6
Kuonanjoki;614265;6874542;Kerimäki;1046;20080526;2008;05;26;3615000;6875000;11.6;18.7;-0.2;0.5;18676;6.88
Kuonanjoki;614265;6874542;Kerimäki;1046;20080527;2008;05;27;3615000;6875000;8.2;13.4;6;0;18765;7.32
Kuonanjoki;614265;6874542;Kerimäki;1046;20080528;2008;05;28;3615000;6875000;10.7;17.7;0.9;0;26838;6.87
Kuonanjoki;614265;6874542;Kerimäki;1046;20080529;2008;05;29;3615000;6875000;13.1;19.2;3.5;0;22644;7.86
Kuonanjoki;614265;6874542;Kerimäki;1046;20080530;2008;05;30;3615000;6875000;13.4;19.9;3.8;0.3;23540;9.11
Kuonanjoki;614265;6874542;Kerimäki;1046;20080531;2008;05;31;3615000;6875000;11.1;15.9;6.3;0;26308;7.78
Kuonanjoki;614265;6874542;Kerimäki;1046;20080601;2008;06;01;3615000;6875000;14;20.3;1.1;0.1;19298;7.46
Kuonanjoki;614265;6874542;Kerimäki;1046;20080602;2008;06;02;3615000;6875000;12.7;17;10.9;9;9625;11.27
Kuonanjoki;614265;6874542;Kerimäki;1046;20080603;2008;06;03;3615000;6875000;11.6;16.2;6.6;0;24230;8.41
Kuonanjoki;614265;6874542;Kerimäki;1046;20080604;2008;06;04;3615000;6875000;13.9;20.4;5.1;0;28851;8.12
Kuonanjoki;614265;6874542;Kerimäki;1046;20080605;2008;06;05;3615000;6875000;16.3;23.7;5.5;0;24415;8.84
Kuonanjoki;614265;6874542;Kerimäki;1046;20080606;2008;06;06;3615000;6875000;15.4;20;12.5;0;20791;8.42
Kuonanjoki;614265;6874542;Kerimäki;1046;20080607;2008;06;07;3615000;6875000;9.5;15.4;5.9;0;28408;5.63
Kuonanjoki;614265;6874542;Kerimäki;1046;20080608;2008;06;08;3615000;6875000;14.2;21.2;3.8;5.7;17843;8.95
Kuonanjoki;614265;6874542;Kerimäki;1046;20080609;2008;06;09;3615000;6875000;6.1;16.7;3.6;15.2;5805;8.31
Kuonanjoki;614265;6874542;Kerimäki;1046;20080610;2008;06;10;3615000;6875000;8.6;10.8;4.6;22.6;5206;10.75
Kuonanjoki;614265;6874542;Kerimäki;1046;20080611;2008;06;11;3615000;6875000;8;11.8;6.1;0.2;6700;9.79
Kuonanjoki;614265;6874542;Kerimäki;1046;20080612;2008;06;12;3615000;6875000;6.8;10.8;0.9;2;13604;8.83
Kuonanjoki;614265;6874542;Kerimäki;1046;20080613;2008;06;13;3615000;6875000;9.4;15.8;0.2;1.4;25025;8.76
Kuonanjoki;614265;6874542;Kerimäki;1046;20080614;2008;06;14;3615000;6875000;12.5;18.2;2.4;2;22741;8.77
Kuonanjoki;614265;6874542;Kerimäki;1046;20080615;2008;06;15;3615000;6875000;11.7;14.2;10.1;2.5;5401;12.23
Kuonanjoki;614265;6874542;Kerimäki;1046;20080616;2008;06;16;3615000;6875000;13.6;18.3;8.4;0;20990;10.88
Kuonanjoki;614265;6874542;Kerimäki;1046;20080617;2008;06;17;3615000;6875000;15.3;21.2;5.5;0.1;25633;10.33
Kuonanjoki;614265;6874542;Kerimäki;1046;20080618;2008;06;18;3615000;6875000;14.5;19;10.6;0;17585;11.19
Kuonanjoki;614265;6874542;Kerimäki;1046;20080619;2008;06;19;3615000;6875000;13.8;19.6;7.8;3.5;16530;12.02
Kuonanjoki;614265;6874542;Kerimäki;1046;20080620;2008;06;20;3615000;6875000;16.6;22.3;8.9;1.5;19351;12.81
Kuonanjoki;614265;6874542;Kerimäki;1046;20080621;2008;06;21;3615000;6875000;14.7;18.6;13;1.5;16845;12.77
Kuonanjoki;614265;6874542;Kerimäki;1046;20080622;2008;06;22;3615000;6875000;14.4;19.7;8.7;0;25636;10.22
Kuonanjoki;614265;6874542;Kerimäki;1046;20080623;2008;06;23;3615000;6875000;14.8;20.6;7.1;4.4;21975;12.27
Kuonanjoki;614265;6874542;Kerimäki;1046;20080624;2008;06;24;3615000;6875000;14.1;17.5;12.3;5.6;14938;14.19
Kuonanjoki;614265;6874542;Kerimäki;1046;20080625;2008;06;25;3615000;6875000;11.6;14.7;10;1.4;9810;11.41
Kuonanjoki;614265;6874542;Kerimäki;1046;20080626;2008;06;26;3615000;6875000;13;18.2;8.8;0;23513;9.05
