OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
Halvansuo;635898;6853199;Punkaharju;954;19930112;1993;01;12;3635000;6855000;-0.1;2.3;-0.8;0;642;5.06
Halvansuo;635898;6853199;Punkaharju;954;19930113;1993;01;13;3635000;6855000;-1.2;0.4;-2.9;0;925;4.55
Halvansuo;635898;6853199;Punkaharju;954;19930114;1993;01;14;3635000;6855000;-0.2;0.4;-2.2;0;630;5.64
Halvansuo;635898;6853199;Punkaharju;954;19930115;1993;01;15;3635000;6855000;-0.9;0.3;-2.1;4;750;5.35
Halvansuo;635898;6853199;Punkaharju;954;19930116;1993;01;16;3635000;6855000;-0.9;0.4;-4.2;3;648;5.51
Halvansuo;635898;6853199;Punkaharju;954;19930117;1993;01;17;3635000;6855000;-1.6;0.6;-4.1;3;923;5.06
Halvansuo;635898;6853199;Punkaharju;954;19930118;1993;01;18;3635000;6855000;1.7;2.8;-2.2;0;773;5.72
Halvansuo;635898;6853199;Punkaharju;954;19930119;1993;01;19;3635000;6855000;-4.8;1.2;-9.8;0;992;3.77
Halvansuo;635898;6853199;Punkaharju;954;19930120;1993;01;20;3635000;6855000;-12.2;-6.7;-19.2;2;982;2.35
Halvansuo;635898;6853199;Punkaharju;954;19930121;1993;01;21;3635000;6855000;-1.4;0.1;-6.9;2;738;5.29
Halvansuo;635898;6853199;Punkaharju;954;19930122;1993;01;22;3635000;6855000;0;0.6;-1;6;789;5.82
Halvansuo;635898;6853199;Punkaharju;954;19930123;1993;01;23;3635000;6855000;-2;-0.1;-4.3;4;865;4.97
Halvansuo;635898;6853199;Punkaharju;954;19930124;1993;01;24;3635000;6855000;-8.5;-3.6;-17.6;0;1245;3.16
Halvansuo;635898;6853199;Punkaharju;954;19930125;1993;01;25;3635000;6855000;-19.7;-15.1;-23;0;1341;1.27
Halvansuo;635898;6853199;Punkaharju;954;19930126;1993;01;26;3635000;6855000;-16.7;-12.2;-24.1;0;1049;1.53
Halvansuo;635898;6853199;Punkaharju;954;19930127;1993;01;27;3635000;6855000;-18.9;-13.8;-23.1;0;1695;1.18
Halvansuo;635898;6853199;Punkaharju;954;19930128;1993;01;28;3635000;6855000;-17.6;-16.2;-23.4;0;1778;1.21
Halvansuo;635898;6853199;Punkaharju;954;19930129;1993;01;29;3635000;6855000;-20.4;-18.3;-22.6;0;1993;0.91
Halvansuo;635898;6853199;Punkaharju;954;19930130;1993;01;30;3635000;6855000;-13.3;-7.3;-22.5;0;1103;2.12
Halvansuo;635898;6853199;Punkaharju;954;19930131;1993;01;31;3635000;6855000;-3.7;-0.6;-7.8;0;1085;4.34
Halvansuo;635898;6853199;Punkaharju;954;19930201;1993;02;01;3635000;6855000;0.5;3;-2.6;0;1292;5.33
Halvansuo;635898;6853199;Punkaharju;954;19930202;1993;02;02;3635000;6855000;3;5.1;-1.4;0;2076;5.16
Halvansuo;635898;6853199;Punkaharju;954;19930203;1993;02;03;3635000;6855000;-1.2;1;-2.8;0;1492;4.4
Halvansuo;635898;6853199;Punkaharju;954;19930204;1993;02;04;3635000;6855000;1.3;2.3;-0.7;3;1137;5.76
Halvansuo;635898;6853199;Punkaharju;954;19930205;1993;02;05;3635000;6855000;-2.4;1.1;-4.5;0;1848;3.6
Halvansuo;635898;6853199;Punkaharju;954;19930206;1993;02;06;3635000;6855000;-4.6;-2.7;-6.1;0;2331;2.92
Halvansuo;635898;6853199;Punkaharju;954;19930207;1993;02;07;3635000;6855000;-7.6;-4.3;-11.3;2;2726;2.61
Halvansuo;635898;6853199;Punkaharju;954;19930208;1993;02;08;3635000;6855000;0.1;3;-7.2;0;2188;5.17
Halvansuo;635898;6853199;Punkaharju;954;19930209;1993;02;09;3635000;6855000;1.4;4.2;-2;0;2773;3.9
Halvansuo;635898;6853199;Punkaharju;954;19930210;1993;02;10;3635000;6855000;-6.2;-1.7;-8.7;0;3138;2.4
Halvansuo;635898;6853199;Punkaharju;954;19930211;1993;02;11;3635000;6855000;-11.1;-2.8;-21;2;1349;2.73
Halvansuo;635898;6853199;Punkaharju;954;19930212;1993;02;12;3635000;6855000;-0.6;0.6;-2.9;0;1396;5.45
Halvansuo;635898;6853199;Punkaharju;954;19930213;1993;02;13;3635000;6855000;-4.7;-1.1;-5.8;0;1235;3.97
Halvansuo;635898;6853199;Punkaharju;954;19930214;1993;02;14;3635000;6855000;-3.5;-1.6;-5.6;0;1621;4.18
Halvansuo;635898;6853199;Punkaharju;954;19930215;1993;02;15;3635000;6855000;0;1.4;-2;0;1622;5.03
Halvansuo;635898;6853199;Punkaharju;954;19930216;1993;02;16;3635000;6855000;-0.1;1.2;-2.4;2;2065;5.14
Halvansuo;635898;6853199;Punkaharju;954;19930217;1993;02;17;3635000;6855000;-5.9;-2;-11;1;3219;3.38
Halvansuo;635898;6853199;Punkaharju;954;19930218;1993;02;18;3635000;6855000;-10.5;-7.3;-15.3;0;2504;2.43
Halvansuo;635898;6853199;Punkaharju;954;19930219;1993;02;19;3635000;6855000;-12.9;-7.6;-24.7;6;3466;2.05
Halvansuo;635898;6853199;Punkaharju;954;19930220;1993;02;20;3635000;6855000;-9.3;-7;-11.2;3;2706;2.61
Halvansuo;635898;6853199;Punkaharju;954;19930221;1993;02;21;3635000;6855000;-14.3;-10.6;-19.8;1;3337;1.69
Halvansuo;635898;6853199;Punkaharju;954;19930222;1993;02;22;3635000;6855000;-10.6;-5.3;-26.6;0;2438;2.6
Halvansuo;635898;6853199;Punkaharju;954;19930223;1993;02;23;3635000;6855000;-7;-4.8;-9.5;0;2280;3.33
Halvansuo;635898;6853199;Punkaharju;954;19930224;1993;02;24;3635000;6855000;-3.5;-0.8;-6;0;2011;4.3
Halvansuo;635898;6853199;Punkaharju;954;19930225;1993;02;25;3635000;6855000;-7;-1.5;-9.4;0;4506;3
Halvansuo;635898;6853199;Punkaharju;954;19930226;1993;02;26;3635000;6855000;-10.5;-6.2;-15.1;0;5582;2.12
Halvansuo;635898;6853199;Punkaharju;954;19930227;1993;02;27;3635000;6855000;-9.1;-5.8;-12.5;0;3767;2.64
Halvansuo;635898;6853199;Punkaharju;954;19930228;1993;02;28;3635000;6855000;-8.7;-6.7;-11.2;0;4011;2.67
Halvansuo;635898;6853199;Punkaharju;954;19930301;1993;03;01;3635000;6855000;-12.1;-5.7;-17.3;0;6606;2.06
Halvansuo;635898;6853199;Punkaharju;954;19930302;1993;03;02;3635000;6855000;-6.1;-2.3;-16.9;0;2455;3.4
Halvansuo;635898;6853199;Punkaharju;954;19930303;1993;03;03;3635000;6855000;-3.5;-2;-4.8;0;2219;3.98
Halvansuo;635898;6853199;Punkaharju;954;19930304;1993;03;04;3635000;6855000;-5.2;-3.7;-6.5;0;3195;3.26
Halvansuo;635898;6853199;Punkaharju;954;19930305;1993;03;05;3635000;6855000;-5.8;-4.2;-7;0;2355;3.18
Halvansuo;635898;6853199;Punkaharju;954;19930306;1993;03;06;3635000;6855000;-7.5;-4.4;-10.7;0;2212;2.67
Halvansuo;635898;6853199;Punkaharju;954;19930307;1993;03;07;3635000;6855000;-7.8;-2.8;-11.8;0;6736;2.73
Halvansuo;635898;6853199;Punkaharju;954;19930308;1993;03;08;3635000;6855000;-8.9;-2.8;-16.9;0;5533;2.76
Halvansuo;635898;6853199;Punkaharju;954;19930309;1993;03;09;3635000;6855000;-0.7;0.5;-4.2;0;2519;4.79
Halvansuo;635898;6853199;Punkaharju;954;19930310;1993;03;10;3635000;6855000;-3;0.9;-6.6;0;5309;2.82
Halvansuo;635898;6853199;Punkaharju;954;19930311;1993;03;11;3635000;6855000;-7.7;-1.3;-12.4;1;8350;2.17
Halvansuo;635898;6853199;Punkaharju;954;19930312;1993;03;12;3635000;6855000;-12.6;-0.5;-17.4;0;8149;1.34
Halvansuo;635898;6853199;Punkaharju;954;19930313;1993;03;13;3635000;6855000;-2.1;4.1;-13.4;0;3876;4.08
Halvansuo;635898;6853199;Punkaharju;954;19930314;1993;03;14;3635000;6855000;4.4;7.9;1.1;0;5965;6.07
Halvansuo;635898;6853199;Punkaharju;954;19930315;1993;03;15;3635000;6855000;2.8;7.3;-0.6;0;4621;6.27
Halvansuo;635898;6853199;Punkaharju;954;19930316;1993;03;16;3635000;6855000;2.8;4.6;0.6;0;3214;6.56
Halvansuo;635898;6853199;Punkaharju;954;19930317;1993;03;17;3635000;6855000;0.6;3.3;-1.8;1;5994;5.58
Halvansuo;635898;6853199;Punkaharju;954;19930318;1993;03;18;3635000;6855000;0.9;3;0;0;4528;5.67
Halvansuo;635898;6853199;Punkaharju;954;19930319;1993;03;19;3635000;6855000;-1.3;4;-6.1;0;7898;3.91
Halvansuo;635898;6853199;Punkaharju;954;19930320;1993;03;20;3635000;6855000;-1.1;2.2;-4.6;0;6215;4.15
Halvansuo;635898;6853199;Punkaharju;954;19930321;1993;03;21;3635000;6855000;-1.1;0.8;-6.2;2;3010;4.98
Halvansuo;635898;6853199;Punkaharju;954;19930322;1993;03;22;3635000;6855000;0.9;3;-0.3;0;5176;5.4
Halvansuo;635898;6853199;Punkaharju;954;19930323;1993;03;23;3635000;6855000;-0.5;5.6;-7.4;2;9290;4.32
Halvansuo;635898;6853199;Punkaharju;954;19930324;1993;03;24;3635000;6855000;0.7;2.8;-1.5;0;5816;5.56
Halvansuo;635898;6853199;Punkaharju;954;19930325;1993;03;25;3635000;6855000;-1;4.2;-5.7;0;8385;4.56
Halvansuo;635898;6853199;Punkaharju;954;19930326;1993;03;26;3635000;6855000;-1.7;1.9;-5;0;6360;4.42
Halvansuo;635898;6853199;Punkaharju;954;19930327;1993;03;27;3635000;6855000;-0.3;1.2;-1.9;0;2913;4.59
Halvansuo;635898;6853199;Punkaharju;954;19930328;1993;03;28;3635000;6855000;-1.5;1.2;-3.4;0;4073;4.66
Halvansuo;635898;6853199;Punkaharju;954;19930329;1993;03;29;3635000;6855000;-1;3.1;-6.7;0;10526;4.33
Halvansuo;635898;6853199;Punkaharju;954;19930330;1993;03;30;3635000;6855000;0.2;1.5;-2.7;1;3622;5.37
Halvansuo;635898;6853199;Punkaharju;954;19930331;1993;03;31;3635000;6855000;0.9;2;0.4;4;3877;5.98
Halvansuo;635898;6853199;Punkaharju;954;19930401;1993;04;01;3635000;6855000;1.4;3;0.7;0;4814;6.03
Halvansuo;635898;6853199;Punkaharju;954;19930402;1993;04;02;3635000;6855000;0.2;4.6;-3.1;0;5007;5.02
Halvansuo;635898;6853199;Punkaharju;954;19930403;1993;04;03;3635000;6855000;0.4;4.1;-3.3;0;6705;4.94
Halvansuo;635898;6853199;Punkaharju;954;19930404;1993;04;04;3635000;6855000;-3;0.7;-6;0;9729;3.81
Halvansuo;635898;6853199;Punkaharju;954;19930405;1993;04;05;3635000;6855000;-2.6;3.5;-8.6;3;9793;4.16
Halvansuo;635898;6853199;Punkaharju;954;19930406;1993;04;06;3635000;6855000;0.6;2.5;-1.3;1;3764;6.15
Halvansuo;635898;6853199;Punkaharju;954;19930407;1993;04;07;3635000;6855000;1.6;4.2;0.2;3;5065;6.04
Halvansuo;635898;6853199;Punkaharju;954;19930408;1993;04;08;3635000;6855000;-2.7;0.9;-4.3;0;12546;3.34
Halvansuo;635898;6853199;Punkaharju;954;19930409;1993;04;09;3635000;6855000;-4.7;-0.5;-9.5;0;16517;2.09
Halvansuo;635898;6853199;Punkaharju;954;19930410;1993;04;10;3635000;6855000;-2.7;2.3;-9.2;0;16734;1.95
Halvansuo;635898;6853199;Punkaharju;954;19930411;1993;04;11;3635000;6855000;-1.5;2.4;-5.8;0;16858;2.5
Halvansuo;635898;6853199;Punkaharju;954;19930412;1993;04;12;3635000;6855000;-2.3;3.2;-8.7;0;15076;2.63
Halvansuo;635898;6853199;Punkaharju;954;19930413;1993;04;13;3635000;6855000;0.9;4.8;-1.7;0;10829;3.15
Halvansuo;635898;6853199;Punkaharju;954;19930414;1993;04;14;3635000;6855000;-3.1;2;-7.1;0;18167;2.19
Halvansuo;635898;6853199;Punkaharju;954;19930415;1993;04;15;3635000;6855000;-3.8;1.8;-9.9;0;19021;2.34
Halvansuo;635898;6853199;Punkaharju;954;19930416;1993;04;16;3635000;6855000;-2.6;4.1;-9.5;0;18106;2.94
Halvansuo;635898;6853199;Punkaharju;954;19930417;1993;04;17;3635000;6855000;0.1;5.5;-5.8;5;6613;4.49
Halvansuo;635898;6853199;Punkaharju;954;19930418;1993;04;18;3635000;6855000;3.2;5.8;1.2;7;8046;6.36
Halvansuo;635898;6853199;Punkaharju;954;19930419;1993;04;19;3635000;6855000;0.5;4.4;-1.3;6;7391;5.76
Halvansuo;635898;6853199;Punkaharju;954;19930420;1993;04;20;3635000;6855000;-2.5;0.4;-4.5;0;18588;3.14
Halvansuo;635898;6853199;Punkaharju;954;19930421;1993;04;21;3635000;6855000;-1.5;3.7;-10.5;0;16657;2.88
Halvansuo;635898;6853199;Punkaharju;954;19930422;1993;04;22;3635000;6855000;2.7;4.3;0;3;5251;5.81
Halvansuo;635898;6853199;Punkaharju;954;19930423;1993;04;23;3635000;6855000;5.7;11;1.4;0;16588;7.62
Halvansuo;635898;6853199;Punkaharju;954;19930424;1993;04;24;3635000;6855000;6.4;12;0.9;0;8376;7.88
Halvansuo;635898;6853199;Punkaharju;954;19930425;1993;04;25;3635000;6855000;8.9;17.7;1.4;0;22709;8.18
Halvansuo;635898;6853199;Punkaharju;954;19930426;1993;04;26;3635000;6855000;9.5;17;1.4;0;12910;8.6
Halvansuo;635898;6853199;Punkaharju;954;19930427;1993;04;27;3635000;6855000;6.9;10.5;2.6;0;15609;7.27
Halvansuo;635898;6853199;Punkaharju;954;19930428;1993;04;28;3635000;6855000;7.5;14.7;1.3;0;13549;5.93
Halvansuo;635898;6853199;Punkaharju;954;19930429;1993;04;29;3635000;6855000;6.3;13.1;-1.6;0;22185;4.79
Halvansuo;635898;6853199;Punkaharju;954;19930430;1993;04;30;3635000;6855000;10.3;17.9;-0.1;0;21920;5.93
Halvansuo;635898;6853199;Punkaharju;954;19930501;1993;05;01;3635000;6855000;10.5;20.6;1;0;22667;6.55
Halvansuo;635898;6853199;Punkaharju;954;19930502;1993;05;02;3635000;6855000;10.5;20.4;2.2;0;23137;6.57
Halvansuo;635898;6853199;Punkaharju;954;19930503;1993;05;03;3635000;6855000;10.8;20.5;1.9;0;17859;7.58
Halvansuo;635898;6853199;Punkaharju;954;19930504;1993;05;04;3635000;6855000;11.1;16.3;7.4;0;8519;10.09
Halvansuo;635898;6853199;Punkaharju;954;19930505;1993;05;05;3635000;6855000;12.2;18.2;4.4;0;24752;9.51
Halvansuo;635898;6853199;Punkaharju;954;19930506;1993;05;06;3635000;6855000;8.7;16;4.9;0;21714;8.68
Halvansuo;635898;6853199;Punkaharju;954;19930507;1993;05;07;3635000;6855000;10.8;19.8;4.3;0;25075;7.57
Halvansuo;635898;6853199;Punkaharju;954;19930508;1993;05;08;3635000;6855000;12.2;22.5;3;0;24387;8.73
Halvansuo;635898;6853199;Punkaharju;954;19930509;1993;05;09;3635000;6855000;14.1;19.8;8.3;0;23201;9.15
Halvansuo;635898;6853199;Punkaharju;954;19930510;1993;05;10;3635000;6855000;10.5;16.4;5.3;0;19078;8.39
Halvansuo;635898;6853199;Punkaharju;954;19930511;1993;05;11;3635000;6855000;10.4;15;6;0;23783;5.68
Halvansuo;635898;6853199;Punkaharju;954;19930512;1993;05;12;3635000;6855000;13.7;19.4;5.9;0;26219;6.37
Halvansuo;635898;6853199;Punkaharju;954;19930513;1993;05;13;3635000;6855000;14.3;21.1;7.4;0;19024;7.44
Halvansuo;635898;6853199;Punkaharju;954;19930514;1993;05;14;3635000;6855000;14.9;23.2;7.9;0;22962;8.83
Halvansuo;635898;6853199;Punkaharju;954;19930515;1993;05;15;3635000;6855000;17.1;25.8;8.6;0;24290;9.88
Halvansuo;635898;6853199;Punkaharju;954;19930516;1993;05;16;3635000;6855000;17;23.7;10.8;0;16198;10.6
Halvansuo;635898;6853199;Punkaharju;954;19930517;1993;05;17;3635000;6855000;14.7;19.9;12.4;0;15008;12.01
Halvansuo;635898;6853199;Punkaharju;954;19930518;1993;05;18;3635000;6855000;14.7;21.7;6.1;0;24758;8.62
Halvansuo;635898;6853199;Punkaharju;954;19930519;1993;05;19;3635000;6855000;18;24.7;9.1;0;26611;9.91
Halvansuo;635898;6853199;Punkaharju;954;19930520;1993;05;20;3635000;6855000;17.3;23.3;9;0;24981;9.37
Halvansuo;635898;6853199;Punkaharju;954;19930521;1993;05;21;3635000;6855000;9.6;17.5;5.6;0;25953;6
Halvansuo;635898;6853199;Punkaharju;954;19930522;1993;05;22;3635000;6855000;6.7;11.8;3.3;2;27864;4.81
Halvansuo;635898;6853199;Punkaharju;954;19930523;1993;05;23;3635000;6855000;8.9;12.2;5.5;6;9869;9.41
Halvansuo;635898;6853199;Punkaharju;954;19930524;1993;05;24;3635000;6855000;13.3;18.2;8.7;0;16452;10.32
Halvansuo;635898;6853199;Punkaharju;954;19930525;1993;05;25;3635000;6855000;7;14.1;4.4;0;14794;5.46
Halvansuo;635898;6853199;Punkaharju;954;19930526;1993;05;26;3635000;6855000;4.4;7.3;2.5;1;15420;5.89
Halvansuo;635898;6853199;Punkaharju;954;19930527;1993;05;27;3635000;6855000;5.1;7.8;2.4;1;14952;6.35
Halvansuo;635898;6853199;Punkaharju;954;19930528;1993;05;28;3635000;6855000;5.3;9.1;1.4;0;19372;5.5
Halvansuo;635898;6853199;Punkaharju;954;19930529;1993;05;29;3635000;6855000;6.1;12.5;0.1;2;14353;5.64
Halvansuo;635898;6853199;Punkaharju;954;19930530;1993;05;30;3635000;6855000;8.5;13.6;3.9;0;14395;8.06
Halvansuo;635898;6853199;Punkaharju;954;19930531;1993;05;31;3635000;6855000;9.9;16.5;1.7;0;27066;7.65
Halvansuo;635898;6853199;Punkaharju;954;19930601;1993;06;01;3635000;6855000;14;18.1;9.3;1;15296;10.94
Halvansuo;635898;6853199;Punkaharju;954;19930602;1993;06;02;3635000;6855000;11.5;16.2;8;2;13423;12.59
Halvansuo;635898;6853199;Punkaharju;954;19930603;1993;06;03;3635000;6855000;12.4;16.4;9.3;2;16274;11.75
Halvansuo;635898;6853199;Punkaharju;954;19930604;1993;06;04;3635000;6855000;8.1;12;6.2;9;12761;9.02
Halvansuo;635898;6853199;Punkaharju;954;19930605;1993;06;05;3635000;6855000;7.3;9.9;5.9;0;13867;8.68
Halvansuo;635898;6853199;Punkaharju;954;19930606;1993;06;06;3635000;6855000;9.1;11.2;6.1;14;8846;10.54
Halvansuo;635898;6853199;Punkaharju;954;19930607;1993;06;07;3635000;6855000;9.3;14.2;6.3;0;17057;9.43
Halvansuo;635898;6853199;Punkaharju;954;19930608;1993;06;08;3635000;6855000;7.6;10.2;5.9;4;14902;8.1
Halvansuo;635898;6853199;Punkaharju;954;19930609;1993;06;09;3635000;6855000;7.8;9.6;6.4;0;9845;8.44
Halvansuo;635898;6853199;Punkaharju;954;19930610;1993;06;10;3635000;6855000;8.8;11.9;5.7;0;17277;6.52
Halvansuo;635898;6853199;Punkaharju;954;19930611;1993;06;11;3635000;6855000;7.6;10.8;3.3;0;11525;6.9
Halvansuo;635898;6853199;Punkaharju;954;19930612;1993;06;12;3635000;6855000;7.5;9.5;5.7;0;16095;7.51
Halvansuo;635898;6853199;Punkaharju;954;19930613;1993;06;13;3635000;6855000;9;13.2;5.5;3;16380;8.73
Halvansuo;635898;6853199;Punkaharju;954;19930614;1993;06;14;3635000;6855000;9.5;11.7;8;10;9010;10.15
Halvansuo;635898;6853199;Punkaharju;954;19930615;1993;06;15;3635000;6855000;9.7;11.2;8.9;3;13048;11.24
Halvansuo;635898;6853199;Punkaharju;954;19930616;1993;06;16;3635000;6855000;12.9;17.1;8.8;0;18577;10.31
Halvansuo;635898;6853199;Punkaharju;954;19930617;1993;06;17;3635000;6855000;12.8;16.7;8.7;1;24779;8.78
Halvansuo;635898;6853199;Punkaharju;954;19930618;1993;06;18;3635000;6855000;11.5;15.5;9.1;6;7395;11.95
Halvansuo;635898;6853199;Punkaharju;954;19930619;1993;06;19;3635000;6855000;13;17.6;8.1;0;24337;9.7
Halvansuo;635898;6853199;Punkaharju;954;19930620;1993;06;20;3635000;6855000;13.3;18.1;6;1;24248;9.84
Halvansuo;635898;6853199;Punkaharju;954;19930621;1993;06;21;3635000;6855000;13.1;15.7;10.4;1;15760;11.83
Halvansuo;635898;6853199;Punkaharju;954;19930622;1993;06;22;3635000;6855000;11.7;15.2;7.5;4;11706;10.56
Halvansuo;635898;6853199;Punkaharju;954;19930623;1993;06;23;3635000;6855000;10.9;14.4;7.9;0;13320;10.01
Halvansuo;635898;6853199;Punkaharju;954;19930624;1993;06;24;3635000;6855000;12.4;16.6;7.7;0;20342;10.03
Halvansuo;635898;6853199;Punkaharju;954;19930625;1993;06;25;3635000;6855000;13.5;18.6;5.1;0;22984;9.33
Halvansuo;635898;6853199;Punkaharju;954;19930626;1993;06;26;3635000;6855000;15;18.9;11.9;0;23836;9.19
Halvansuo;635898;6853199;Punkaharju;954;19930627;1993;06;27;3635000;6855000;11.4;16.4;8.1;0;23640;8.6
Halvansuo;635898;6853199;Punkaharju;954;19930628;1993;06;28;3635000;6855000;10;14.7;5.4;0;23558;7.85
Halvansuo;635898;6853199;Punkaharju;954;19930629;1993;06;29;3635000;6855000;13.4;18.5;4.1;0;25978;9.06
Halvansuo;635898;6853199;Punkaharju;954;19930630;1993;06;30;3635000;6855000;10.8;16.9;8.7;5;15027;9.94
Halvansuo;635898;6853199;Punkaharju;954;19930701;1993;07;01;3635000;6855000;10.3;12.8;8.4;0;10981;11.4
Halvansuo;635898;6853199;Punkaharju;954;19930702;1993;07;02;3635000;6855000;13.7;18.4;7;0;16642;11.01
Halvansuo;635898;6853199;Punkaharju;954;19930703;1993;07;03;3635000;6855000;16.4;21.7;8.8;0;28333;11.65
Halvansuo;635898;6853199;Punkaharju;954;19930704;1993;07;04;3635000;6855000;16;22.8;9.9;0;16739;13.71
Halvansuo;635898;6853199;Punkaharju;954;19930705;1993;07;05;3635000;6855000;14.6;20;12.6;7;20574;13.44
Halvansuo;635898;6853199;Punkaharju;954;19930706;1993;07;06;3635000;6855000;11.6;13.7;10.7;9;11540;11.59
Halvansuo;635898;6853199;Punkaharju;954;19930707;1993;07;07;3635000;6855000;11;13.3;9.9;8;13513;11.15
Halvansuo;635898;6853199;Punkaharju;954;19930708;1993;07;08;3635000;6855000;8.9;11.4;6.4;1;10953;10.22
Halvansuo;635898;6853199;Punkaharju;954;19930709;1993;07;09;3635000;6855000;11.7;15.5;7.9;0;14214;10.51
Halvansuo;635898;6853199;Punkaharju;954;19930710;1993;07;10;3635000;6855000;15.6;20.8;10.7;0;18214;14.21
Halvansuo;635898;6853199;Punkaharju;954;19930711;1993;07;11;3635000;6855000;17.8;22;12;0;27789;12.74
Halvansuo;635898;6853199;Punkaharju;954;19930712;1993;07;12;3635000;6855000;17.1;21.2;11.7;0;23556;12.07
Halvansuo;635898;6853199;Punkaharju;954;19930713;1993;07;13;3635000;6855000;17.3;20.2;15.2;0;19650;12.15
Halvansuo;635898;6853199;Punkaharju;954;19930714;1993;07;14;3635000;6855000;16.8;19.4;14.3;0;18672;11.76
Halvansuo;635898;6853199;Punkaharju;954;19930715;1993;07;15;3635000;6855000;14.5;16.8;12.7;0;7440;13.9
Halvansuo;635898;6853199;Punkaharju;954;19930716;1993;07;16;3635000;6855000;14;16;13.3;13;10453;14.85
Halvansuo;635898;6853199;Punkaharju;954;19930717;1993;07;17;3635000;6855000;17.8;22.9;13;0;28261;13.2
Halvansuo;635898;6853199;Punkaharju;954;19930718;1993;07;18;3635000;6855000;17.2;22.1;12.1;0;21178;14.06
Halvansuo;635898;6853199;Punkaharju;954;19930719;1993;07;19;3635000;6855000;15.4;19.2;10.5;3;20667;15.13
Halvansuo;635898;6853199;Punkaharju;954;19930720;1993;07;20;3635000;6855000;16.7;20.8;13.8;4;13608;15.66
Halvansuo;635898;6853199;Punkaharju;954;19930721;1993;07;21;3635000;6855000;17.9;21.6;12.6;2;17562;16.13
Halvansuo;635898;6853199;Punkaharju;954;19930722;1993;07;22;3635000;6855000;16;19.5;15.3;5;8226;16.71
Halvansuo;635898;6853199;Punkaharju;954;19930723;1993;07;23;3635000;6855000;17.2;20.8;13;0;11849;15.18
Halvansuo;635898;6853199;Punkaharju;954;19930724;1993;07;24;3635000;6855000;17.5;21.3;12.1;25;13799;16.01
Halvansuo;635898;6853199;Punkaharju;954;19930725;1993;07;25;3635000;6855000;16.5;19.1;15.3;1;9572;16.81
Halvansuo;635898;6853199;Punkaharju;954;19930726;1993;07;26;3635000;6855000;15.8;18;14.1;0;13410;15.35
Halvansuo;635898;6853199;Punkaharju;954;19930727;1993;07;27;3635000;6855000;16.3;20;12.3;1;20707;12.43
Halvansuo;635898;6853199;Punkaharju;954;19930728;1993;07;28;3635000;6855000;14.6;18.2;12.8;3;13701;14.35
Halvansuo;635898;6853199;Punkaharju;954;19930729;1993;07;29;3635000;6855000;14.2;17.4;8.9;0;21818;12.97
Halvansuo;635898;6853199;Punkaharju;954;19930730;1993;07;30;3635000;6855000;17.4;21.2;14.6;0;13720;14.6
Halvansuo;635898;6853199;Punkaharju;954;19930731;1993;07;31;3635000;6855000;15.4;18.8;12;0;17788;15.29
Halvansuo;635898;6853199;Punkaharju;954;19930801;1993;08;01;3635000;6855000;19.2;22.8;17.5;2;11459;17.95
Halvansuo;635898;6853199;Punkaharju;954;19930802;1993;08;02;3635000;6855000;16.6;20.3;13.5;0;14444;14.35
Halvansuo;635898;6853199;Punkaharju;954;19930803;1993;08;03;3635000;6855000;17.2;22.3;11.9;0;22069;13.62
Halvansuo;635898;6853199;Punkaharju;954;19930804;1993;08;04;3635000;6855000;17.1;22.9;12.7;6;19326;14.29
Halvansuo;635898;6853199;Punkaharju;954;19930805;1993;08;05;3635000;6855000;16.5;19.6;15;0;17154;15.07
Halvansuo;635898;6853199;Punkaharju;954;19930806;1993;08;06;3635000;6855000;16.3;20.9;12.8;0;22237;12.97
Halvansuo;635898;6853199;Punkaharju;954;19930807;1993;08;07;3635000;6855000;15.5;20.3;11.2;36;16248;13.98
Halvansuo;635898;6853199;Punkaharju;954;19930808;1993;08;08;3635000;6855000;13.5;16.3;12.6;2;7588;14.55
Halvansuo;635898;6853199;Punkaharju;954;19930809;1993;08;09;3635000;6855000;12.6;15.5;11.2;0;11158;12.18
Halvansuo;635898;6853199;Punkaharju;954;19930810;1993;08;10;3635000;6855000;15.2;19.7;11;0;15937;14.14
Halvansuo;635898;6853199;Punkaharju;954;19930811;1993;08;11;3635000;6855000;17.8;21.8;13.3;14;21873;16.15
Halvansuo;635898;6853199;Punkaharju;954;19930812;1993;08;12;3635000;6855000;15.8;19.2;13.7;4;10738;15.25
Halvansuo;635898;6853199;Punkaharju;954;19930813;1993;08;13;3635000;6855000;15.5;20.3;9.1;1;13342;12.54
Halvansuo;635898;6853199;Punkaharju;954;19930814;1993;08;14;3635000;6855000;13.6;17.8;10.9;3;16592;12.35
Halvansuo;635898;6853199;Punkaharju;954;19930815;1993;08;15;3635000;6855000;13.7;18;11.4;0;10416;12.31
Halvansuo;635898;6853199;Punkaharju;954;19930816;1993;08;16;3635000;6855000;13.6;18.7;8.5;5;12693;12.42
Halvansuo;635898;6853199;Punkaharju;954;19930817;1993;08;17;3635000;6855000;14.4;16.6;12.1;8;4978;15.73
Halvansuo;635898;6853199;Punkaharju;954;19930818;1993;08;18;3635000;6855000;12.5;16.4;9.9;2;10831;12.22
Halvansuo;635898;6853199;Punkaharju;954;19930819;1993;08;19;3635000;6855000;12.3;15.6;10.2;3;10279;12.37
